"activity" "subject" "measurement" "mean" "sd"
"LAYING" 30 "tBodyAcc-mad()-Z" -0.510898295241018 0.452069097187796
"LAYING" 30 "tBodyAcc-max()-X" -0.415787613179896 0.528607287126325
"LAYING" 30 "tBodyAcc-max()-Y" -0.30577580727624 0.240062078602669
"LAYING" 30 "tBodyAcc-max()-Z" -0.503479014402089 0.306561376932806
"LAYING" 30 "tBodyAcc-min()-X" 0.545426927958225 0.294136135836534
"LAYING" 30 "tBodyAcc-min()-Y" 0.412023923128982 0.280236883579481
"LAYING" 30 "tBodyAcc-min()-Z" 0.566837275775457 0.263616454829423
"LAYING" 30 "tBodyAcc-sma()" -0.534488986323133 0.430478988479817
"LAYING" 30 "tBodyAcc-energy()-X" -0.851236944989556 0.182600853893492
"LAYING" 30 "tBodyAcc-energy()-Y" -0.918447016501305 0.0837246770002858
"LAYING" 30 "tBodyAcc-energy()-Z" -0.806971026292428 0.204216889962813
"LAYING" 30 "tBodyAcc-iqr()-X" -0.732005606851175 0.282045425506155
"LAYING" 30 "tBodyAcc-iqr()-Y" -0.643954052522193 0.317811752141368
"LAYING" 30 "tBodyAcc-iqr()-Z" -0.508534294662115 0.466826943966639
"LAYING" 30 "tBodyAcc-entropy()-X" -0.120245714671279 0.392402090061965
"LAYING" 30 "tBodyAcc-entropy()-Y" -0.116427736583812 0.40189571112257
"LAYING" 30 "tBodyAcc-entropy()-Z" -0.155448142790601 0.337032242524034
"LAYING" 30 "tBodyAcc-arCoeff()-X" -0.17692644552611 0.32188702239556
"LAYING" 30 "tBodyAcc-arCoeff()-Y" -0.0823363986243603 0.2560557524243
"LAYING" 30 "tBodyAcc-arCoeff()-Z" -0.0156962499742037 0.299002831216876
"LAYING" 30 "tBodyAcc-correlation()-X" -0.143400125626815 0.2671041977723
"LAYING" 30 "tBodyAcc-correlation()-Y" -0.0731762491522976 0.342894823669159
"LAYING" 30 "tGravityAcc-mean()-X" 0.696858200678851 0.500661587291998
"LAYING" 30 "tGravityAcc-mean()-Y" 0.0512698188974987 0.352115171199498
"LAYING" 30 "tGravityAcc-mean()-Z" 0.184343178348037 0.273879810198752
"LAYING" 30 "tGravityAcc-std()-X" -0.974319118563969 0.0337402194490293
"LAYING" 30 "tGravityAcc-std()-Y" -0.952288292767624 0.0588729747179265
"LAYING" 30 "tGravityAcc-std()-Z" -0.92943263464752 0.0698747504194279
"LAYING" 30 "tGravityAcc-mad()-X" -0.975310618355091 0.0331430777705927
"LAYING" 30 "tGravityAcc-mad()-Y" -0.953717162845953 0.0587261816358331
"LAYING" 30 "tGravityAcc-mad()-Z" -0.931231008381201 0.0692677359923818
"LAYING" 30 "tGravityAcc-max()-X" 0.63269743 0.499786060855503
"LAYING" 30 "tGravityAcc-max()-Y" 0.0368179459830026 0.337433387080348
"LAYING" 30 "tGravityAcc-max()-Z" 0.190908292042217 0.264671835833386
"LAYING" 30 "tGravityAcc-min()-X" 0.712696572558747 0.489506275630467
"LAYING" 30 "tGravityAcc-min()-Y" 0.0627418254665796 0.353081794444827
"LAYING" 30 "tGravityAcc-min()-Z" 0.169461940667102 0.281740653018215
"LAYING" 30 "tGravityAcc-sma()" -0.271152540078329 0.429409810818184
"LAYING" 30 "tGravityAcc-energy()-X" 0.490312232820627 0.719674051080557
"LAYING" 30 "tGravityAcc-energy()-Y" -0.751769094543081 0.415099233802317
"LAYING" 30 "tGravityAcc-energy()-Z" -0.788431401932115 0.36027110500535
"LAYING" 30 "tGravityAcc-iqr()-X" -0.977834433002611 0.0326895796640377
"LAYING" 30 "tGravityAcc-iqr()-Y" -0.957724335195822 0.0588339385444941
"LAYING" 30 "tGravityAcc-iqr()-Z" -0.936421760208877 0.0675844590688535
"LAYING" 30 "tGravityAcc-entropy()-X" -0.774330881023499 0.315596615856617
"LAYING" 30 "tGravityAcc-entropy()-Y" -0.904854693710183 0.226684306935855
"LAYING" 30 "tGravityAcc-entropy()-Z" -0.573220003138642 0.396979064128334
"LAYING" 30 "tGravityAcc-arCoeff()-X" -0.567511762185379 0.178862131796738
"LAYING" 30 "tGravityAcc-arCoeff()-Y" -0.450507749254047 0.270435523856854
"LAYING" 30 "tGravityAcc-arCoeff()-Z" -0.498517484159269 0.247468564794578
"LAYING" 30 "tGravityAcc-correlation()-X" 0.229973150774804 0.664224198628118
"LAYING" 30 "tGravityAcc-correlation()-Y" -0.150781239767885 0.657784480988378
"LAYING" 30 "tBodyAccJerk-mean()-X" 0.0734799270148825 0.153120019297217
"LAYING" 30 "tBodyAccJerk-mean()-Y" 0.00730438257971279 0.157505108998983
"LAYING" 30 "tBodyAccJerk-mean()-Z" -0.000653871890373369 0.170118130750038
"LAYING" 30 "tBodyAccJerk-std()-X" -0.679007254150131 0.32423135270096
"LAYING" 30 "tBodyAccJerk-std()-Y" -0.6607705539047 0.345610243579113
"LAYING" 30 "tBodyAccJerk-std()-Z" -0.781644485013055 0.225009999411669
"LAYING" 30 "tBodyAccJerk-mad()-X" -0.692523509078329 0.312233230240699
"LAYING" 30 "tBodyAccJerk-mad()-Y" -0.644689033839948 0.359885437584377
"LAYING" 30 "tBodyAccJerk-mad()-Z" -0.780838320835509 0.223071553566319
"LAYING" 30 "tBodyAccJerk-max()-X" -0.693671168877285 0.328016818546172
"LAYING" 30 "tBodyAccJerk-max()-Y" -0.767253284989556 0.271493901924572
"LAYING" 30 "tBodyAccJerk-max()-Z" -0.809107131305483 0.200984199827281
"LAYING" 30 "tBodyAccJerk-min()-X" 0.634067370634465 0.372685947753483
"LAYING" 30 "tBodyAccJerk-min()-Y" 0.744749429347259 0.261248546099204
"LAYING" 30 "tBodyAccJerk-min()-Z" 0.770899324814621 0.244703892392311
"LAYING" 30 "tBodyAccJerk-sma()" -0.693510970524282 0.311105593407602
"LAYING" 30 "tBodyAccJerk-energy()-X" -0.894692243420366 0.132696654415434
"LAYING" 30 "tBodyAccJerk-energy()-Y" -0.880677044882507 0.158300809763849
"LAYING" 30 "tBodyAccJerk-energy()-Z" -0.948370394699739 0.0682285174963896
"LAYING" 30 "tBodyAccJerk-iqr()-X" -0.707688226328198 0.299850359166877
"LAYING" 30 "tBodyAccJerk-iqr()-Y" -0.690854346710183 0.318246927916795
"LAYING" 30 "tBodyAccJerk-iqr()-Z" -0.796371555535248 0.20511347947097
"LAYING" 30 "tBodyAccJerk-entropy()-X" -0.0691079367154047 0.617697297435661
"LAYING" 30 "tBodyAccJerk-entropy()-Y" -0.0669563898851175 0.585489292957093
"LAYING" 30 "tBodyAccJerk-entropy()-Z" -0.133641069201044 0.551180889361726
"LAYING" 30 "tBodyAccJerk-arCoeff()-X" -0.182080085525457 0.300024059032236
"LAYING" 30 "tBodyAccJerk-arCoeff()-Y" -0.132445516730261 0.250777405594892
"LAYING" 30 "tBodyAccJerk-arCoeff()-Z" -0.0561388085571802 0.27456322015439
"LAYING" 30 "tBodyAccJerk-correlation()-X" -0.128169660536501 0.295884524865479
"LAYING" 30 "tBodyAccJerk-correlation()-Y" 0.0210015119944125 0.229664658406409
"LAYING" 30 "tBodyGyro-mean()-X" -0.0354229280326632 0.177366519494817
"LAYING" 30 "tBodyGyro-mean()-Y" -0.0717482452402089 0.134019437782261
"LAYING" 30 "tBodyGyro-mean()-Z" 0.0834544586693995 0.0812960824060582
"LAYING" 30 "tBodyGyro-std()-X" -0.671005846122715 0.320441167849405
"LAYING" 30 "tBodyGyro-std()-Y" -0.538990663942298 0.438593931746866
"LAYING" 30 "tBodyGyro-std()-Z" -0.589783442185379 0.372376179598063
"LAYING" 30 "tBodyGyro-mad()-X" -0.676316312150914 0.316735480360664
"LAYING" 30 "tBodyGyro-mad()-Y" -0.543289881099138 0.440746671073587
"LAYING" 30 "tBodyGyro-mad()-Z" -0.619587467751958 0.346648006366745
"LAYING" 30 "tBodyGyro-max()-X" -0.635463718389034 0.258635570702975
"LAYING" 30 "tBodyGyro-max()-Y" -0.660646003368146 0.280532106055329
"LAYING" 30 "tBodyGyro-max()-Z" -0.494531444746736 0.241371385174641
"LAYING" 30 "tBodyGyro-min()-X" 0.610324995551436 0.254737020072443
"LAYING" 30 "tBodyGyro-min()-Y" 0.702396656814621 0.196415591925675
"LAYING" 30 "tBodyGyro-min()-Z" 0.46385885128564 0.346000877671627
"LAYING" 30 "tBodyGyro-sma()" -0.506661426262976 0.448224782464214
"LAYING" 30 "tBodyGyro-energy()-X" -0.883723773916449 0.147691230781088
"LAYING" 30 "tBodyGyro-energy()-Y" -0.797411428250653 0.222381226914207
"LAYING" 30 "tBodyGyro-energy()-Z" -0.855287289686684 0.149103504085129
"LAYING" 30 "tBodyGyro-iqr()-X" -0.683006169448042 0.319587568623304
"LAYING" 30 "tBodyGyro-iqr()-Y" -0.556033749423969 0.445071915889838
"LAYING" 30 "tBodyGyro-iqr()-Z" -0.715570542845953 0.263683094646936
"LAYING" 30 "tBodyGyro-entropy()-X" -0.109714856026371 0.456013056860242
"LAYING" 30 "tBodyGyro-entropy()-Y" -0.155842312771097 0.312770014726766
"LAYING" 30 "tBodyGyro-entropy()-Z" 0.0356348583415144 0.474186777509986
"LAYING" 30 "tBodyGyro-arCoeff()-X" -0.293406385258486 0.320616898224434
"LAYING" 30 "tBodyGyro-arCoeff()-Y" -0.296175049226632 0.250759563644868
"LAYING" 30 "tBodyGyro-arCoeff()-Z" -0.202366982887206 0.387798629202481
"LAYING" 30 "tBodyGyro-correlation()-X" -0.305826492927963 0.367137397024451
"LAYING" 30 "tBodyGyro-correlation()-Y" -0.12437835701671 0.394651877258181
"LAYING" 30 "tBodyGyroJerk-mean()-X" -0.0926769005274151 0.130342775850418
"LAYING" 30 "tBodyGyroJerk-mean()-Y" -0.0412903779669452 0.148275011385286
"LAYING" 30 "tBodyGyroJerk-mean()-Z" -0.0493556177875196 0.134021703109353
"LAYING" 30 "tBodyGyroJerk-std()-X" -0.780636429556136 0.226265392492244
"LAYING" 30 "tBodyGyroJerk-std()-Y" -0.79894807305483 0.202620189441979
"LAYING" 30 "tBodyGyroJerk-std()-Z" -0.76322854691906 0.230951943536488
"LAYING" 30 "tBodyGyroJerk-mad()-X" -0.776134621409922 0.232188505597645
"LAYING" 30 "tBodyGyroJerk-mad()-Y" -0.809300141697128 0.194864641598117
"LAYING" 30 "tBodyGyroJerk-mad()-Z" -0.767734352872063 0.227513065128829
"LAYING" 30 "tBodyGyroJerk-max()-X" -0.801850111227154 0.205162589750387
"LAYING" 30 "tBodyGyroJerk-max()-Y" -0.821855384804178 0.179704672710802
"LAYING" 30 "tBodyGyroJerk-max()-Z" -0.759518638703394 0.241129107463112
"LAYING" 30 "tBodyGyroJerk-min()-X" 0.820345307086162 0.192716388543855
"LAYING" 30 "tBodyGyroJerk-min()-Y" 0.848087768381201 0.15980099289604
"LAYING" 30 "tBodyGyroJerk-min()-Z" 0.832109886657963 0.165015627912078
"LAYING" 30 "tBodyGyroJerk-sma()" -0.790579213446475 0.211638634605598
"LAYING" 30 "tBodyGyroJerk-energy()-X" -0.94964065232376 0.0684176236700964
"LAYING" 30 "tBodyGyroJerk-energy()-Y" -0.958894785039164 0.052390691288191
"LAYING" 30 "tBodyGyroJerk-energy()-Z" -0.944271837127937 0.065197670944495
"LAYING" 30 "tBodyGyroJerk-iqr()-X" -0.778868089765013 0.23260157121013
"LAYING" 30 "tBodyGyroJerk-iqr()-Y" -0.822103339295039 0.186011842850921
"LAYING" 30 "tBodyGyroJerk-iqr()-Z" -0.782960421723238 0.214974526594378
"LAYING" 30 "tBodyGyroJerk-entropy()-X" -0.0351418201253264 0.542424630805203
"LAYING" 30 "tBodyGyroJerk-entropy()-Y" -0.00225039635770235 0.55531920321211
"LAYING" 30 "tBodyGyroJerk-entropy()-Z" 0.032725723783812 0.563598186367735
"LAYING" 30 "tBodyGyroJerk-arCoeff()-X" -0.132819426131593 0.291207056103309
"LAYING" 30 "tBodyGyroJerk-arCoeff()-Y" -0.254720840321671 0.251136883619525
"LAYING" 30 "tBodyGyroJerk-arCoeff()-Z" -0.176293118955091 0.417696265985651
"LAYING" 30 "tBodyGyroJerk-correlation()-X" 0.0300062593481462 0.191343564989567
"LAYING" 30 "tBodyGyroJerk-correlation()-Y" 0.00419606993224543 0.227991846330733
"LAYING" 30 "tBodyAccMag-mean()" -0.538131194183003 0.426661555672243
"LAYING" 30 "tBodyAccMag-std()" -0.588158111633681 0.384162194700604
"LAYING" 30 "tBodyAccMag-mad()" -0.653440653908616 0.318822852484028
"LAYING" 30 "tBodyAccMag-max()" -0.529243041957353 0.445039347956423
"LAYING" 30 "tBodyAccMag-min()" -0.802693143483551 0.207246094490019
"LAYING" 30 "tBodyAccMag-sma()" -0.538131194183003 0.426661555672243
"LAYING" 30 "tBodyAccMag-energy()" -0.792838523167102 0.222720415307796
"LAYING" 30 "tBodyAccMag-iqr()" -0.734313248146214 0.241203515897039
"LAYING" 30 "tBodyAccMag-entropy()" 0.181579445890078 0.64954039509383
"LAYING" 30 "tBodyAccMag-arCoeff()1" -0.157209785756136 0.320685508565865
"LAYING" 30 "tBodyAccMag-arCoeff()2" 0.0755086924927415 0.270617199218933
"LAYING" 30 "tBodyAccMag-arCoeff()3" 0.0246006219916005 0.294676091056876
"LAYING" 30 "tBodyAccMag-arCoeff()4" 0.0156356700728198 0.285821548041757
"LAYING" 30 "tGravityAccMag-mean()" -0.538131194183003 0.426661555672243
"LAYING" 30 "tGravityAccMag-std()" -0.588158111633681 0.384162194700604
"LAYING" 30 "tGravityAccMag-mad()" -0.653440653908616 0.318822852484028
"LAYING" 30 "tGravityAccMag-max()" -0.529243041957353 0.445039347956423
"LAYING" 30 "tGravityAccMag-min()" -0.802693143483551 0.207246094490019
"LAYING" 30 "tGravityAccMag-sma()" -0.538131194183003 0.426661555672243
"LAYING" 30 "tGravityAccMag-energy()" -0.792838523167102 0.222720415307796
"LAYING" 30 "tGravityAccMag-iqr()" -0.734313248146214 0.241203515897039
"LAYING" 30 "tGravityAccMag-entropy()" 0.181579445890078 0.64954039509383
"LAYING" 30 "tGravityAccMag-arCoeff()1" -0.157209785756136 0.320685508565865
"LAYING" 30 "tGravityAccMag-arCoeff()2" 0.0755086924927415 0.270617199218933
"LAYING" 30 "tGravityAccMag-arCoeff()3" 0.0246006219916005 0.294676091056876
"LAYING" 30 "tGravityAccMag-arCoeff()4" 0.0156356700728198 0.285821548041757
"LAYING" 30 "tBodyAccJerkMag-mean()" -0.697050126998956 0.306848952204721
"LAYING" 30 "tBodyAccJerkMag-std()" -0.658972148093473 0.348884306369113
"LAYING" 30 "tBodyAccJerkMag-mad()" -0.685765550088773 0.322671409117618
"LAYING" 30 "tBodyAccJerkMag-max()" -0.65781061023342 0.348645377233229
"LAYING" 30 "tBodyAccJerkMag-min()" -0.822782091723238 0.199261810307404
"LAYING" 30 "tBodyAccJerkMag-sma()" -0.697050126998956 0.306848952204721
"LAYING" 30 "tBodyAccJerkMag-energy()" -0.89461561845953 0.133357249996311
"LAYING" 30 "tBodyAccJerkMag-iqr()" -0.746002422245431 0.26259039097557
"LAYING" 30 "tBodyAccJerkMag-entropy()" -0.0294630018561358 0.680129579752969
"LAYING" 30 "tBodyAccJerkMag-arCoeff()1" 0.00206159941879896 0.258812043345824
"LAYING" 30 "tBodyAccJerkMag-arCoeff()2" 0.0510938582901149 0.265899757234363
"LAYING" 30 "tBodyAccJerkMag-arCoeff()3" -0.0777404795379373 0.23923138688542
"LAYING" 30 "tBodyAccJerkMag-arCoeff()4" -0.0613266527167363 0.257221588189171
"LAYING" 30 "tBodyGyroMag-mean()" -0.510032754098198 0.445312355217997
"LAYING" 30 "tBodyGyroMag-std()" -0.573779428671018 0.385695165335914
"LAYING" 30 "tBodyGyroMag-mad()" -0.51949208683577 0.435571527717572
"LAYING" 30 "tBodyGyroMag-max()" -0.637255724762402 0.322650411249134
"LAYING" 30 "tBodyGyroMag-min()" -0.660263364515901 0.359011511643899
"LAYING" 30 "tBodyGyroMag-sma()" -0.510032754098198 0.445312355217997
"LAYING" 30 "tBodyGyroMag-energy()" -0.770727774543081 0.239766489797695
"LAYING" 30 "tBodyGyroMag-iqr()" -0.525211605343864 0.437129866249436
"LAYING" 30 "tBodyGyroMag-entropy()" 0.142545185710914 0.406567788832961
"LAYING" 30 "tBodyGyroMag-arCoeff()1" -0.186740355569138 0.318275736817267
"LAYING" 30 "tBodyGyroMag-arCoeff()2" 0.0422555943245953 0.320366186135081
"LAYING" 30 "tBodyGyroMag-arCoeff()3" 0.0463429788374674 0.288509844164635
"LAYING" 30 "tBodyGyroMag-arCoeff()4" 0.0486629021589034 0.240212837466209
"LAYING" 30 "tBodyGyroJerkMag-mean()" -0.785870931331593 0.216548804890671
"LAYING" 30 "tBodyGyroJerkMag-std()" -0.810398514673629 0.187950367663275
"LAYING" 30 "tBodyGyroJerkMag-mad()" -0.823256504751958 0.176318466351013
"LAYING" 30 "tBodyGyroJerkMag-max()" -0.818027315535248 0.182855438372673
"LAYING" 30 "tBodyGyroJerkMag-min()" -0.810645621815927 0.228162760955056
"LAYING" 30 "tBodyGyroJerkMag-sma()" -0.785870931331593 0.216548804890671
"LAYING" 30 "tBodyGyroJerkMag-energy()" -0.954838957075718 0.0564138213428065
"LAYING" 30 "tBodyGyroJerkMag-iqr()" -0.833152287415144 0.170827852250617
"LAYING" 30 "tBodyGyroJerkMag-entropy()" 0.166738762280418 0.708218547756731
"LAYING" 30 "tBodyGyroJerkMag-arCoeff()1" 0.159668766569452 0.285457013683318
"LAYING" 30 "tBodyGyroJerkMag-arCoeff()2" -0.129294201143342 0.224589951479459
"LAYING" 30 "tBodyGyroJerkMag-arCoeff()3" -0.03094015128 0.225362353877402
"LAYING" 30 "tBodyGyroJerkMag-arCoeff()4" -0.142213704439031 0.228151067041203
"LAYING" 30 "fBodyAcc-mean()-X" -0.635650125322193 0.366728879647497
"LAYING" 30 "fBodyAcc-mean()-Y" -0.55849001001906 0.406279438140697
"LAYING" 30 "fBodyAcc-mean()-Z" -0.634958546900783 0.333972134897998
"LAYING" 30 "fBodyAcc-std()-X" -0.609238911508407 0.392243157912966
"LAYING" 30 "fBodyAcc-std()-Y" -0.531321491840992 0.409005641701925
"LAYING" 30 "fBodyAcc-std()-Z" -0.506570361273995 0.459661827633279
"LAYING" 30 "fBodyAcc-mad()-X" -0.594236784257441 0.408493583014368
"LAYING" 30 "fBodyAcc-mad()-Y" -0.533501052040209 0.421925043987027
"LAYING" 30 "fBodyAcc-mad()-Z" -0.583771610747258 0.378844243451279
"LAYING" 30 "fBodyAcc-max()-X" -0.660785438459347 0.344161934418899
"LAYING" 30 "fBodyAcc-max()-Y" -0.672627141248042 0.282693989386756
"LAYING" 30 "fBodyAcc-max()-Z" -0.47471422787389 0.505997887474289
"LAYING" 30 "fBodyAcc-min()-X" -0.875138185328982 0.178973613137144
"LAYING" 30 "fBodyAcc-min()-Y" -0.889209212798956 0.15241222043508
"LAYING" 30 "fBodyAcc-min()-Z" -0.906718882193212 0.117961203873026
"LAYING" 30 "fBodyAcc-sma()" -0.558071102350653 0.420815467450686
"LAYING" 30 "fBodyAcc-energy()-X" -0.851489949527415 0.182578293432592
"LAYING" 30 "fBodyAcc-energy()-Y" -0.791940214778068 0.215924513118149
"LAYING" 30 "fBodyAcc-energy()-Z" -0.786025943577023 0.228268992263562
"LAYING" 30 "fBodyAcc-iqr()-X" -0.667944469343864 0.340361683127784
"LAYING" 30 "fBodyAcc-iqr()-Y" -0.690052636086162 0.322605220164139
"LAYING" 30 "fBodyAcc-iqr()-Z" -0.763968981644909 0.242984564933161
"LAYING" 30 "fBodyAcc-entropy()-X" -0.149867013986945 0.680441689443813
"LAYING" 30 "fBodyAcc-entropy()-Y" -0.146342816866841 0.61157694627371
"LAYING" 30 "fBodyAcc-entropy()-Z" -0.170125659896606 0.583432226062003
"LAYING" 30 "fBodyAcc-maxInds-X" -0.770234985694517 0.210078036269294
"LAYING" 30 "fBodyAcc-maxInds-Y" -0.827502175509138 0.188833713948272
"LAYING" 30 "fBodyAcc-maxInds-Z" -0.891745328955614 0.201240750360494
"LAYING" 30 "fBodyAcc-meanFreq()-X" -0.302775397984856 0.257808950236615
"LAYING" 30 "fBodyAcc-meanFreq()-Y" -0.0844208556775196 0.252404564052059
"LAYING" 30 "fBodyAcc-meanFreq()-Z" -0.0415480598651175 0.328040580084789
"LAYING" 30 "fBodyAcc-skewness()-X" -0.183516308299791 0.316458454615562
"LAYING" 30 "fBodyAcc-kurtosis()-X" -0.54359928777389 0.325339586644227
"LAYING" 30 "fBodyAcc-skewness()-Y" -0.294649295815405 0.297155002703348
"LAYING" 30 "fBodyAcc-kurtosis()-Y" -0.641012689015666 0.30454318160591
"LAYING" 30 "fBodyAcc-skewness()-Z" -0.145832201279034 0.395120557104149
"LAYING" 30 "fBodyAcc-kurtosis()-Z" -0.393812416845953 0.403197303907991
"LAYING" 30 "fBodyAcc-bandsEnergy()-1" -0.832482189634465 0.210715824326243
"LAYING" 30 "fBodyAcc-bandsEnergy()-9" -0.92473405078329 0.0936147305845892
"LAYING" 30 "fBodyAcc-bandsEnergy()-17" -0.921145502114883 0.110411329905948
"LAYING" 30 "fBodyAcc-bandsEnergy()-25" -0.919803206684073 0.117721827379903
"LAYING" 30 "fBodyAcc-bandsEnergy()-33" -0.937630415326371 0.101802635932174
"LAYING" 30 "fBodyAcc-bandsEnergy()-41" -0.934218200496084 0.106400143983808
"LAYING" 30 "fBodyAcc-bandsEnergy()-49" -0.959637207154047 0.0658565796283248
"LAYING" 30 "fBodyAcc-bandsEnergy()-57" -0.967638074151436 0.0763755912318883
"LAYING" 30 "fBodyAccJerk-mean()-X" -0.685307771157441 0.319784502694115
"LAYING" 30 "fBodyAccJerk-mean()-Y" -0.671673670524282 0.333190436252378
"LAYING" 30 "fBodyAccJerk-mean()-Z" -0.755432212793734 0.251798853606911
"LAYING" 30 "fBodyAccJerk-std()-X" -0.701879208571802 0.300325486781854
"LAYING" 30 "fBodyAccJerk-std()-Y" -0.672622022924282 0.336627571786913
"LAYING" 30 "fBodyAccJerk-std()-Z" -0.807184940939948 0.198413275352358
"LAYING" 30 "fBodyAccJerk-mad()-X" -0.63415407270235 0.367391150485524
"LAYING" 30 "fBodyAccJerk-mad()-Y" -0.675663093078329 0.333711953870214
"LAYING" 30 "fBodyAccJerk-mad()-Z" -0.784218274151436 0.222651401449313
"LAYING" 30 "fBodyAccJerk-max()-X" -0.769789704203655 0.238585879813016
"LAYING" 30 "fBodyAccJerk-max()-Y" -0.741813726656736 0.26772764991169
"LAYING" 30 "fBodyAccJerk-max()-Z" -0.835209677963446 0.170190250949542
"LAYING" 30 "fBodyAccJerk-min()-X" -0.887204011747258 0.159928407707333
"LAYING" 30 "fBodyAccJerk-min()-Y" -0.867475085686684 0.187021844794232
"LAYING" 30 "fBodyAccJerk-min()-Z" -0.89668725245953 0.154637078359129
"LAYING" 30 "fBodyAccJerk-sma()" -0.652315558286684 0.353446827316803
"LAYING" 30 "fBodyAccJerk-energy()-X" -0.8945677991906 0.132867521067918
"LAYING" 30 "fBodyAccJerk-energy()-Y" -0.880752696370757 0.1582408608556
"LAYING" 30 "fBodyAccJerk-energy()-Z" -0.948405661305483 0.0682203894793504
"LAYING" 30 "fBodyAccJerk-iqr()-X" -0.648498016850914 0.358491691335295
"LAYING" 30 "fBodyAccJerk-iqr()-Y" -0.749230684974413 0.259877087800305
"LAYING" 30 "fBodyAccJerk-iqr()-Z" -0.774304021331593 0.234116302761156
"LAYING" 30 "fBodyAccJerk-entropy()-X" -0.231445145955614 0.702624870736522
"LAYING" 30 "fBodyAccJerk-entropy()-Y" -0.26194319887624 0.674974000852914
"LAYING" 30 "fBodyAccJerk-entropy()-Z" -0.345003011734465 0.605755495222887
"LAYING" 30 "fBodyAccJerk-maxInds-X" -0.523864229765013 0.313957515967247
"LAYING" 30 "fBodyAccJerk-maxInds-Y" -0.488146214099217 0.257967203423055
"LAYING" 30 "fBodyAccJerk-maxInds-Z" -0.385169712793734 0.345000811777892
"LAYING" 30 "fBodyAccJerk-meanFreq()-X" -0.131649976206266 0.291036924776845
"LAYING" 30 "fBodyAccJerk-meanFreq()-Y" -0.294148321077076 0.249446247551039
"LAYING" 30 "fBodyAccJerk-meanFreq()-Z" -0.168604693962381 0.299229340045605
"LAYING" 30 "fBodyAccJerk-skewness()-X" -0.394683960839086 0.198761876899102
"LAYING" 30 "fBodyAccJerk-kurtosis()-X" -0.777571503237598 0.135195991043036
"LAYING" 30 "fBodyAccJerk-skewness()-Y" -0.420967644336031 0.155288314373796
"LAYING" 30 "fBodyAccJerk-kurtosis()-Y" -0.842702846710183 0.0983499359200749
"LAYING" 30 "fBodyAccJerk-skewness()-Z" -0.563395127441253 0.146538258519555
